	3.7625347239944595E-5	0.4198073759577404	0.5026957427420686	0.06758181237098701	8.276791951664524E-4	0.0050638540540540915	0.0031829643571454156	7.27679423628308E-4	2.6860544463044355E-5	4.840600750681598E-5
	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
	0.0034594383955138808	0.6386165710828658	0.10443990829948994	0.01908857404974611	0.06310215436308686	0.10608771960142485	0.015804098895335995	0.040947694394490204	0.005683240044237267	0.002770600873809161
	1.3549595960782312E-6	0.6117566195970354	0.3789227463398276	0.0042597719052250415	0.0013257502167406284	7.030280844567972E-4	0.00300054508892712	2.6859500058691637E-5	2.9458321126015618E-6	3.784760200561785E-7
	9.99601036777653E-4	0.10889016821599085	0.7906337007587109	0.05814912246900925	0.03787930306436719	7.067526399773887E-4	0.0013784239994355577	0.0010746561318222192	1.3053543328088918E-4	1.5773625062814363E-4
	2.960751079049695E-4	0.2982890835008447	0.022316760761014146	0.10902042680329188	0.18617915631189072	0.3192357466126499	0.01893178477514231	0.01995083925753554	0.02565994498908027	1.2018188064554297E-4
	1.6025149416898365E-5	0.9264201109019027	0.053379977344978013	0.010517671461344151	0.003885071705390832	0.005408896135819669	1.7821706521006168E-4	3.242249987234952E-5	1.345928716382916E-4	2.701486442701832E-5
	0.0010571144479339933	0.4877245213018786	0.07495023906148034	0.30738009174744135	0.005470031355149537	0.029938651253881725	0.007061251605126498	0.04835529311868135	0.03641496614646867	0.0016478399619578878
	0.010519145840999555	0.07639363755913986	0.053160188101445995	0.4867585507212347	0.23914826112378668	0.09049367003301426	0.026856807546212207	8.253061781446913E-4	0.012956331470079047	0.0028881014259430015
	5.772281996248019E-4	0.6587352342698535	0.05394087241010293	0.008972030798366748	0.06833183775756906	0.046301736048046015	0.12998259617939453	0.028940784336778574	0.0026477682612796004	0.0015699117389843496
	3.033769873095338E-7	0.07835282766519502	0.8824254917812203	0.009678238921594693	0.014000759297389233	0.004656933472796231	0.004690324132435653	0.0060251127929502974	1.6659580396432959E-4	3.412755467039161E-6
	1.8244403106493223E-5	0.26272587574338757	0.1877634096123356	0.46557368751116346	0.0706773489278448	0.012496424248666798	2.6763326241413933E-4	4.297469471402514E-4	1.445147451849795E-5	3.317786942224984E-5
	6.538783418164051E-6	0.8966089202826238	0.007409256110757273	0.08305926023157315	0.006025515306294076	0.00475769010440011	0.0011842089456140807	8.825268898259788E-4	6.4962138535249E-5	1.1212069582063834E-6
	3.8657895525828767E-4	0.32923197734015164	0.3554919021798314	0.09767676215399204	0.07193370260208957	0.07219794436161872	0.0029440273818006194	0.05597921778078558	0.014031304951392452	1.2658229307958475E-4
	6.154302963967684E-5	0.8695551536843589	0.12449062588474195	0.00295962418330506	1.7571815950907227E-4	2.623572942912622E-4	0.002000301110946154	7.292090795326074E-5	2.4100669448341619E-4	1.8074905077114113E-4
	8.610919157141517E-4	0.7817089395232242	0.15288830654044425	0.043234890909468734	0.0043832851960624915	0.013227153380351582	0.0018738928612961137	5.278925527719423E-4	1.2713990681110647E-4	0.001167407213855285
	1.423297221044839E-4	0.7688633811753809	0.06065524001221855	0.1418642974935055	0.015154410510220265	0.006119761240413825	0.0035918490148313643	0.0034407140079549025	1.1019541228199127E-5	1.5699728214215006E-4
	1.0326700488871854E-4	0.24463653577523536	0.48768586188049956	0.023067574148215763	0.01651649075425981	0.011017407885440731	0.1581940539672621	0.04670784020176377	0.004569510073814536	0.007501458308619592
	3.8560784988317387E-4	0.8827430336850466	0.034510863627386	0.0624553929494952	0.007513501488374137	0.00531956495827079	0.004975410214073147	8.518129794531141E-4	0.0011126648698954686	1.3214737812240925E-4
